,tag_id,tag,learning_goal_id,learning_byte_id
10394,461,squared,1248,1114
10395,461,squared,1248,1115
10396,461,squared,1248,750
10397,461,squared,1251,752
10398,461,squared,1388,1221
10399,462,velocity,543,743
10400,462,velocity,1306,961
10401,462,velocity,1306,962
10402,462,velocity,515,1560
10403,462,velocity,515,1561
10404,462,velocity,515,1562
10405,462,velocity,515,1563
10406,462,velocity,196,1538
10407,462,velocity,1337,1812
10408,462,velocity,1337,1539
10409,462,velocity,1337,1813
10410,462,velocity,1337,1815
10411,462,velocity,1337,1817
10412,462,velocity,1190,1966
10413,462,velocity,255,1969
10414,462,velocity,1248,750
10415,462,velocity,1251,752
10416,462,velocity,1388,2639
10417,462,velocity,1388,735
10418,462,velocity,1388,2641
10419,462,velocity,1388,2648
10420,462,velocity,1388,2649
10421,462,velocity,1388,2650
10422,462,velocity,1388,2651
10423,462,velocity,1388,2652
10424,462,velocity,1388,2653
10425,462,velocity,1388,2654
10426,462,velocity,1388,2663
10427,463,plots,542,744
10428,463,plots,292,1739
10429,463,plots,292,1740
10430,463,plots,1401,2961
10431,463,plots,1401,2962
10432,464,Distribution,1251,745
10433,464,Distribution,1251,746
10434,464,Distribution,1251,747
10435,464,Distribution,1251,748
10436,464,Distribution,545,1227
10437,464,Distribution,545,1229
10438,464,Distribution,545,1228
10439,464,Distribution,545,1230
10440,464,Distribution,545,1231
10441,464,Distribution,1251,1282
10442,464,Distribution,1251,1283
10443,464,Distribution,545,51
10444,465,behavior,521,759
10445,465,behavior,521,760
10446,465,behavior,521,761
10447,465,behavior,1252,762
10448,465,behavior,1252,763
10449,465,behavior,1252,764
10450,465,behavior,1389,762
10451,466,real,1252,762
10452,466,real,1252,763
10453,466,real,1252,764
10454,466,real,562,766
10455,466,real,562,767
10456,466,real,562,768
10457,466,real,1254,770
10458,466,real,1254,771
10459,466,real,1254,772
10460,466,real,546,787
10461,466,real,1253,1236
10462,466,real,1253,1237
10463,466,real,549,1238
10464,466,real,549,1239
10465,466,real,550,1245
10466,466,real,550,1246
10467,466,real,546,67
10468,466,real,546,68
10469,466,real,1389,762
10470,467,phase,1252,762
10471,467,phase,1252,763
10472,467,phase,1252,764
10473,467,phase,10,769
10474,467,phase,10,813
10475,467,phase,10,877
10476,467,phase,10,878
10477,467,phase,10,879
10478,467,phase,805,902
10479,467,phase,672,918
10480,467,phase,672,919
10481,467,phase,592,1296
10482,467,phase,592,1297
10483,467,phase,592,1310
10484,467,phase,592,1311
10485,467,phase,1102,2046
10486,467,phase,1102,2047
10487,467,phase,1082,2053
10488,467,phase,1389,762
10489,467,phase,1390,2581
10490,467,phase,1390,2582
10491,467,phase,1390,2583
10492,467,phase,1390,2584
10493,467,phase,1390,2586
10494,467,phase,1390,2587
10495,467,phase,1390,2588
10496,467,phase,1390,2589
10497,467,phase,1390,2590
10498,467,phase,1390,2591
10499,467,phase,1390,2592
10500,467,phase,1390,2593
10501,467,phase,1390,2594
10502,467,phase,1390,2596
10503,467,phase,1390,2595
10504,467,phase,1390,2711
10505,467,phase,1390,2712
10506,467,phase,1390,2713
10507,467,phase,1390,2714
10508,467,phase,1390,2716
10509,467,phase,1390,2715
10510,467,phase,1390,2717
10511,468,vapor,562,766
10512,468,vapor,562,767
10513,468,vapor,562,768
10514,468,vapor,1261,784
10515,468,vapor,1390,2733
10516,468,vapor,1390,2734
10517,468,vapor,1390,2736
10518,469,liquefaction,10,769
10519,470,Intermolecular,1254,770
10520,470,Intermolecular,1254,771
10521,470,Intermolecular,1254,772
10522,470,Intermolecular,1254,773
10523,470,Intermolecular,1254,774
10524,470,Intermolecular,1254,775
10525,470,Intermolecular,1254,776
10526,470,Intermolecular,1254,777
10527,470,Intermolecular,1254,778
10528,470,Intermolecular,1263,779
10529,470,Intermolecular,1254,786
10530,470,Intermolecular,1253,1236
10531,470,Intermolecular,1253,1237
10532,470,Intermolecular,549,1252
10533,470,Intermolecular,1255,1253
10534,470,Intermolecular,1254,1277
10535,470,Intermolecular,1254,1279
10536,470,Intermolecular,1254,1280
10537,470,Intermolecular,1254,1281
10538,470,Intermolecular,1254,1278
10539,470,Intermolecular,562,69
10540,470,Intermolecular,1390,1252
10541,471,attraction,1254,770
10542,471,attraction,1254,771
10543,471,attraction,1254,772
10544,471,attraction,546,787
10545,471,attraction,332,1243
10546,471,attraction,332,1244
10547,471,attraction,1256,1249
10548,471,attraction,1256,1250
10549,471,attraction,1256,1251
10550,471,attraction,549,1252
10551,471,attraction,1255,1253
10552,471,attraction,558,1264
10553,471,attraction,558,1265
10554,471,attraction,555,1266
10555,471,attraction,1254,1279
10556,471,attraction,1254,1280
10557,471,attraction,1254,1281
10558,471,attraction,375,1657
10559,471,attraction,375,1656
10560,471,attraction,375,1658
10561,471,attraction,1390,1252
10562,471,attraction,1389,2681
10563,472,repulsion,1254,770
10564,472,repulsion,1254,771
10565,472,repulsion,1254,772
10566,472,repulsion,332,1240
10567,472,repulsion,332,1241
10568,472,repulsion,332,1242
10569,472,repulsion,332,1243
10570,472,repulsion,332,1244
10571,472,repulsion,549,1252
10572,472,repulsion,1255,1253
10573,472,repulsion,1372,2265
10574,472,repulsion,1372,2266
10575,472,repulsion,1390,1252
10576,472,repulsion,1372,2204
10577,472,repulsion,1384,2491
10578,473,forces,1254,773
10579,473,forces,1254,774
10580,473,forces,1254,775
10581,473,forces,1254,776
10582,473,forces,1254,777
10583,473,forces,1254,778
10584,473,forces,1263,779
10585,473,forces,1254,786
10586,473,forces,1253,1236
10587,473,forces,1253,1237
10588,473,forces,549,1252
10589,473,forces,1255,1253
10590,473,forces,1254,1277
10591,473,forces,1254,1279
10592,473,forces,1254,1280
10593,473,forces,1254,1281
10594,473,forces,1254,1278
10595,473,forces,1390,1252
10596,474,transient,1254,773
10597,474,transient,1254,774
10598,474,transient,1254,775
10599,475,induced,1254,773
10600,475,induced,1254,774
10601,475,induced,1254,775
10602,475,induced,1389,2682
10603,475,induced,1389,2683
10604,475,induced,1389,2687
10605,475,induced,1389,2693
10606,475,induced,1389,2691
10607,476,dispersion,1254,773
10608,476,dispersion,1254,774
10609,476,dispersion,1254,775
10610,476,dispersion,554,1256
10611,476,dispersion,554,1257
10612,476,dispersion,1257,1261
10613,476,dispersion,1257,1262
10614,476,dispersion,1257,1263
10615,477,vanderwaals,1254,773
10616,477,vanderwaals,1254,774
10617,477,vanderwaals,1254,775
10618,477,vanderwaals,1254,786
10619,477,vanderwaals,1389,2670
10620,477,vanderwaals,1389,2671
10621,477,vanderwaals,1389,2674
10622,477,vanderwaals,1389,2682
10623,477,vanderwaals,1389,2683
10624,477,vanderwaals,1389,2687
10625,477,vanderwaals,1389,2693
10626,477,vanderwaals,1389,2691
10627,478,boiling point,1263,779
10628,478,boiling point,562,1143
10629,478,boiling point,1088,2085
10630,478,boiling point,1389,2606
10631,478,boiling point,1389,2605
10632,478,boiling point,1389,2607
10633,478,boiling point,1389,2608
10634,478,boiling point,1389,2682
10635,478,boiling point,1389,2683
10636,478,boiling point,1389,2687
10637,478,boiling point,1389,2691
10638,478,boiling point,1390,2733
10639,478,boiling point,1390,2734
10640,478,boiling point,1390,2736
10641,479,condensation,1263,779
10642,479,condensation,223,1298
10643,479,condensation,223,1299
10644,479,condensation,971,2044
10645,479,condensation,1389,2600
10646,479,condensation,1389,2691
10647,479,condensation,1390,2733
10648,479,condensation,1390,2734
10649,479,condensation,1390,2736
10650,479,condensation,1390,2737
10651,479,condensation,1390,2738
10652,479,condensation,1390,2739
10653,479,condensation,1390,2740
10654,479,condensation,1390,2743
10655,479,condensation,1396,2769
10656,479,condensation,1390,2777
10657,480,solid,592,780
10658,480,solid,592,781
10659,480,solid,592,782
10660,480,solid,225,785
10661,480,solid,592,1310
10662,480,solid,592,1311
10663,480,solid,586,1667
10664,480,solid,586,1668
10665,480,solid,586,1669
10666,480,solid,586,1671
10667,480,solid,586,1670
10668,480,solid,1390,2581
10669,480,solid,1390,2582
10670,480,solid,1390,2583
10671,480,solid,1390,2584
10672,480,solid,1390,2586
10673,480,solid,1390,2587
10674,480,solid,1390,2588
10675,480,solid,1390,2589
10676,480,solid,1390,2590
10677,480,solid,1390,2591
10678,480,solid,1390,2592
10679,480,solid,1390,2593
10680,480,solid,1390,2594
10681,480,solid,1390,2596
10682,480,solid,1390,2595
10683,480,solid,1389,2599
10684,480,solid,1389,2602
10685,480,solid,1390,2711
10686,480,solid,1390,2712
10687,480,solid,1390,2713
10688,480,solid,1390,2714
10689,480,solid,1390,2716
10690,480,solid,1390,2724
10691,480,solid,10,2725
10692,480,solid,1390,2723
10693,480,solid,1390,2722
10694,480,solid,10,2729
10695,480,solid,1390,2731
10696,480,solid,1390,2732
10697,480,solid,1390,2728
10698,480,solid,1390,2733
10699,480,solid,1390,2734
10700,480,solid,1390,2735
10701,480,solid,1390,2736
10702,480,solid,1390,2741
10703,480,solid,1390,2743
10704,480,solid,1390,2745
10705,480,solid,1390,2715
10706,480,solid,1390,2717
10707,481,liquid,592,780
10708,481,liquid,592,781
10709,481,liquid,592,782
10710,481,liquid,562,1300
10711,481,liquid,562,1301
10712,481,liquid,1268,1302
10713,481,liquid,1268,1303
10714,481,liquid,592,1310
10715,481,liquid,592,1311
10716,481,liquid,219,1329
10717,481,liquid,219,1330
10718,481,liquid,570,1421
10719,481,liquid,562,1306
10720,481,liquid,562,1307
10721,481,liquid,1390,2581
10722,481,liquid,1390,2582
10723,481,liquid,1390,2583
10724,481,liquid,1390,2584
10725,481,liquid,1390,2586
10726,481,liquid,1390,2587
10727,481,liquid,1390,2588
10728,481,liquid,1390,2589
10729,481,liquid,1390,2590
10730,481,liquid,1390,2591
10731,481,liquid,1390,2592
10732,481,liquid,1390,2593
10733,481,liquid,1390,2594
10734,481,liquid,1390,2596
10735,481,liquid,1390,2595
10736,481,liquid,1389,2601
10737,481,liquid,1389,2602
10738,481,liquid,1390,2711
10739,481,liquid,1390,2712
10740,481,liquid,1390,2713
10741,481,liquid,1390,2714
10742,481,liquid,1390,2716
10743,481,liquid,1390,2724
10744,481,liquid,10,2725
10745,481,liquid,1390,2723
10746,481,liquid,1390,2722
10747,481,liquid,10,2729
10748,481,liquid,1390,2733
10749,481,liquid,1390,2734
10750,481,liquid,1390,2736
10751,481,liquid,1390,2741
10752,481,liquid,1390,2743
10753,481,liquid,1390,2745
10754,481,liquid,1390,2715
10755,481,liquid,1390,2717
10756,482,isotherm,592,783
10757,482,isotherm,427,860
10758,482,isotherm,209,797
10759,482,isotherm,1387,2546
10760,482,isotherm,1395,2757
10761,482,isotherm,194,2759
10762,482,isotherm,194,2760
10763,482,isotherm,1272,2887
10764,483,parameters,1254,786
10765,483,parameters,803,905
10766,483,parameters,803,904
10767,483,parameters,803,903
10768,484,adiabatic,196,801
10769,484,adiabatic,207,802
10770,484,adiabatic,205,800
10771,484,adiabatic,203,803
10772,484,adiabatic,207,1971
10773,485,atmosphere,528,1234
10774,485,atmosphere,528,1235
10775,485,atmosphere,204,806
10776,485,atmosphere,204,805
10777,485,atmosphere,204,807
10778,486,system,210,810
10779,486,system,210,811
10780,486,system,210,812
10781,486,system,210,814
10782,486,system,210,815
10783,486,system,235,840
10784,486,system,787,1314
10785,486,system,1309,1316
10786,486,system,1309,1317
10787,486,system,787,1315
10788,486,system,208,1379
10789,486,system,210,1819
10790,486,system,210,1820
10791,486,system,1342,102
10792,486,system,208,1378
10793,486,system,211,1851
10794,486,system,211,1853
10795,486,system,211,1855
10796,486,system,211,1856
10797,486,system,196,790
10798,486,system,196,1857
10799,486,system,210,1132
10800,486,system,207,1971
10801,486,system,211,1964
10802,486,system,1397,2855
10803,486,system,1399,892
10804,486,system,1399,893
10805,486,system,1399,891
10806,486,system,1399,1844
10807,486,system,1399,1843
10808,487,surroundings,210,810
10809,487,surroundings,210,811
10810,487,surroundings,210,812
10811,487,surroundings,210,814
10812,487,surroundings,210,815
10813,487,surroundings,235,840
10814,487,surroundings,794,1135
10815,487,surroundings,210,1819
10816,487,surroundings,210,1820
10817,487,surroundings,1342,102
10818,487,surroundings,211,1851
10819,487,surroundings,211,1853
10820,487,surroundings,211,1855
10821,487,surroundings,211,1856
10822,487,surroundings,196,790
10823,487,surroundings,196,1857
10824,487,surroundings,210,1132
10825,487,surroundings,211,1964
10826,487,surroundings,1399,892
10827,487,surroundings,1399,893
10828,487,surroundings,1399,891
10829,487,surroundings,1399,1844
10830,487,surroundings,1399,1843
10831,488,endothermic,210,810
10832,488,endothermic,210,811
10833,488,endothermic,210,812
10834,488,endothermic,210,814
10835,488,endothermic,210,815
10836,488,endothermic,452,817
10837,488,endothermic,427,860
10838,488,endothermic,685,1168
10839,488,endothermic,685,1169
10840,488,endothermic,806,898
10841,488,endothermic,806,899
10842,488,endothermic,806,897
10843,488,endothermic,1396,2768
10844,488,endothermic,1396,2765
10845,488,endothermic,1396,2771
10846,488,endothermic,1397,2856
10847,488,endothermic,1398,2873
10848,488,endothermic,1399,2945
10849,488,endothermic,1399,2946
10850,488,endothermic,1399,2947
10851,488,endothermic,1401,2959
10852,488,endothermic,1401,2960
10853,489,thermochemistry,210,810
10854,489,thermochemistry,210,811
10855,489,thermochemistry,210,812
10856,489,thermochemistry,230,830
10857,489,thermochemistry,231,831
10858,489,thermochemistry,211,1851
10859,489,thermochemistry,211,1853
10860,489,thermochemistry,199,1858
10861,489,thermochemistry,199,1859
10862,489,thermochemistry,211,1964
10863,489,thermochemistry,1396,2704
10864,489,thermochemistry,1396,2705
10865,489,thermochemistry,1396,2706
10866,489,thermochemistry,1396,2707
10867,489,thermochemistry,1396,2708
10868,489,thermochemistry,1396,2709
10869,489,thermochemistry,1396,2710
10870,489,thermochemistry,1396,2718
10871,489,thermochemistry,1396,2719
10872,489,thermochemistry,1396,2720
10873,489,thermochemistry,1396,2721
10874,489,thermochemistry,1395,2746
10875,489,thermochemistry,1395,2747
10876,489,thermochemistry,1395,2748
10877,489,thermochemistry,1395,2749
10878,489,thermochemistry,1395,2750
10879,489,thermochemistry,1395,2751
10880,489,thermochemistry,1395,2752
10881,489,thermochemistry,1395,2753
10882,489,thermochemistry,1395,2754
10883,489,thermochemistry,194,2759
10884,489,thermochemistry,194,2760
10885,489,thermochemistry,1396,2768
10886,489,thermochemistry,1396,2765
10887,489,thermochemistry,1396,2771
10888,489,thermochemistry,1396,2775
10889,489,thermochemistry,1396,2776
10890,489,thermochemistry,1396,2780
10891,489,thermochemistry,1396,2781
10892,489,thermochemistry,1396,2782
10893,489,thermochemistry,1396,2785
10894,489,thermochemistry,1396,2783
10895,489,thermochemistry,1396,2786
10896,489,thermochemistry,1397,2787
10897,489,thermochemistry,1397,2788
10898,489,thermochemistry,1398,2821
10899,489,thermochemistry,1398,2822
10900,489,thermochemistry,1398,2823
10901,489,thermochemistry,1398,867
10902,489,thermochemistry,1398,2824
10903,489,thermochemistry,1398,2825
10904,489,thermochemistry,1398,2926
10905,489,thermochemistry,1398,2929
10906,489,thermochemistry,1398,2930
10907,489,thermochemistry,1398,2931
10908,490,steam,10,813
10909,490,steam,1390,2726
10910,490,steam,1390,2727
10911,490,steam,1390,2728
10912,490,steam,1390,2730
10913,490,steam,1396,2769
10914,491,dilution,27,816
10915,491,dilution,1406,3048
10916,491,dilution,1406,3051
10917,491,dilution,1404,3061
10918,491,dilution,1404,3062
10919,491,dilution,1404,3066
10920,492,isopropanol,27,816
10921,493,isomerization,452,817
10922,493,isomerization,1396,2770
10923,494,propanol,452,817
10924,495,change,230,821
10925,495,change,230,822
10926,495,change,230,823
10927,495,change,214,835
10928,495,change,1309,1316
10929,495,change,1309,1317
10930,495,change,611,827
10931,495,change,788,887
10932,496,capacity,212,832
10933,496,capacity,212,833
10934,496,capacity,212,834
10935,496,capacity,214,835
10936,496,capacity,214,836
10937,497,calorimetry,235,837
10938,497,calorimetry,235,838
10939,497,calorimetry,235,839
10940,497,calorimetry,235,840
10941,497,calorimetry,1397,837
10942,497,calorimetry,1397,2742
10943,497,calorimetry,1397,2744
10944,497,calorimetry,1397,2755
10945,497,calorimetry,1397,2756
10946,497,calorimetry,1397,2758
10947,497,calorimetry,1397,2761
10948,497,calorimetry,1397,2762
10949,497,calorimetry,1397,2710
10950,497,calorimetry,1397,2763
10951,497,calorimetry,1397,2787
10952,497,calorimetry,1397,2788
10953,497,calorimetry,1397,2793
10954,497,calorimetry,1397,2794
10955,497,calorimetry,1394,2320
10956,497,calorimetry,1397,2764
10957,498,measure,235,837
10958,498,measure,235,838
10959,498,measure,235,839
10960,498,measure,554,1257
10961,498,measure,794,1372
10962,498,measure,794,1373
10963,498,measure,1397,837
10964,499,heating curve,205,841
10965,499,heating curve,205,842
10966,499,heating curve,205,843
10967,499,heating curve,27,1932
10968,499,heating curve,27,1931
10969,499,heating curve,1397,2790
10970,499,heating curve,1397,2791
10971,500,heating,214,844
10972,500,heating,214,849
10973,501,enthalpies,426,851
10974,501,enthalpies,426,852
10975,501,enthalpies,426,853
10976,501,enthalpies,1396,2768
10977,501,enthalpies,1396,2765
10978,501,enthalpies,1396,2771
10979,501,enthalpies,1396,2769
10980,501,enthalpies,1396,2778
10981,501,enthalpies,1396,2779
10982,501,enthalpies,1396,2780
10983,501,enthalpies,1396,2781
10984,501,enthalpies,1396,2784
10985,501,enthalpies,1396,2785
10986,501,enthalpies,1396,2783
10987,501,enthalpies,1396,2786
10988,502,break,426,851
10989,502,break,426,852
10990,502,break,426,853
10991,502,break,426,854
10992,502,break,230,861
10993,502,break,428,862
10994,502,break,230,859
10995,503,atomization,426,854
10996,503,atomization,80,2125
10997,504,average,232,855
10998,504,average,426,856
10999,504,average,426,857
11000,504,average,232,858
11001,504,average,540,1216
11002,504,average,540,1217
11003,504,average,540,1218
11004,504,average,540,1219
11005,504,average,540,1220
11006,504,average,537,1221
11007,504,average,534,1222
11008,504,average,538,1223
11009,504,average,1388,1221
11010,504,average,1392,855
11011,504,average,1396,2813
11012,506,broken,427,860
11013,507,release,428,862
11014,508,compound,230,865
11015,508,compound,230,866
11016,508,compound,1307,982
11017,508,compound,1307,981
11018,508,compound,1381,2527
11019,509,universe,786,867
11020,509,universe,786,868
11021,509,universe,786,869
11022,509,universe,210,1819
11023,509,universe,210,1820
11024,509,universe,1399,1844
11025,509,universe,1399,1843
11026,510,statistical,786,867
11027,510,statistical,786,868
11028,510,statistical,786,869
11029,510,statistical,787,871
11030,510,statistical,787,875
11031,510,statistical,787,876
11032,511,particle,786,867
11033,511,particle,786,868
11034,511,particle,786,869
11035,511,particle,277,966
11036,511,particle,277,965
11037,511,particle,279,1080
11038,511,particle,1296,1702
11039,511,particle,1296,1703
11040,511,particle,1232,1751
11041,511,particle,1232,1750
11042,511,particle,1232,1757
11043,511,particle,1232,1758
11044,511,particle,292,1769
11045,511,particle,292,1770
11046,511,particle,292,1771
11047,511,particle,292,1772
11048,511,particle,277,1785
11049,511,particle,277,1786
11050,511,particle,1337,1817
11051,511,particle,1338,1818
11052,511,particle,987,1080
11053,511,particle,1387,2547
11054,511,particle,1387,2548
11055,511,particle,1387,2546
11056,512,thermodynamic,787,875
11057,512,thermodynamic,787,876
11058,513,W,786,883
11059,513,W,786,1339
11060,513,W,786,1340
11061,513,W,786,1341
11062,513,W,786,1342
11063,513,W,786,1351
11064,513,W,786,1352
11065,513,W,786,1349
11066,513,W,786,1350
11067,515,free energy space,806,898
11068,515,free energy space,806,899
11069,515,free energy space,806,897
11070,515,free energy space,1401,2955
11071,515,free energy space,1401,2956
11072,515,free energy space,1401,2957
11073,516,law,521,1211
11074,516,law,521,1213
11075,516,law,521,1212
11076,516,law,685,916
11077,516,law,685,915
11078,516,law,685,917
11079,517,of,685,916
11080,517,of,685,915
11081,517,of,685,917
11082,518,action,685,916
11083,518,action,685,915
11084,518,action,685,917
11085,519,aqueous,672,918
11086,519,aqueous,672,919
11087,519,aqueous,1394,2879
11088,519,aqueous,1394,2880
11089,519,aqueous,1394,2881
11090,520,heterogeneous,672,918
11091,520,heterogeneous,672,919
11092,520,heterogeneous,1394,2879
11093,520,heterogeneous,1394,2880
11094,520,heterogeneous,1394,2881
11095,520,heterogeneous,1402,198
11096,520,heterogeneous,1402,2969
11097,520,heterogeneous,1402,2970
11098,520,heterogeneous,1402,2971
11099,521,stable,675,925
11100,521,stable,675,926
11101,521,stable,1394,927
11102,521,stable,1396,2808
11103,521,stable,1396,2810
11104,522,monotonic,675,925
11105,522,monotonic,675,926
11106,522,monotonic,1394,927
11107,522,monotonic,1394,2891
11108,522,monotonic,1394,2893
11109,522,monotonic,1394,2894
11110,522,monotonic,1394,925
11111,526,Geissler,82,339
11112,526,Geissler,1,233
11113,526,Geissler,1300,233
11114,526,Geissler,149,234
11115,526,Geissler,746,238
11116,526,Geissler,740,242
11117,526,Geissler,714,236
11118,526,Geissler,720,237
11119,526,Geissler,1,302
11120,526,Geissler,7,302
11121,526,Geissler,1301,302
11122,526,Geissler,1,304
11123,526,Geissler,4,307
11124,526,Geissler,4,306
11125,526,Geissler,1,328
11126,526,Geissler,1304,328
11127,526,Geissler,1304,329
11128,526,Geissler,82,338
11129,526,Geissler,82,335
11130,526,Geissler,82,336
11131,526,Geissler,84,331
11132,526,Geissler,84,333
11133,526,Geissler,1222,391
11134,526,Geissler,277,393
11135,526,Geissler,1302,417
11136,526,Geissler,1302,416
11137,526,Geissler,373,580
11138,526,Geissler,1296,953
11139,526,Geissler,1296,954
11140,526,Geissler,1296,955
11141,526,Geissler,1296,956
11142,526,Geissler,1296,957
11143,526,Geissler,1296,958
11144,526,Geissler,284,959
11145,526,Geissler,284,960
11146,526,Geissler,1306,961
11147,526,Geissler,1306,962
11148,526,Geissler,1305,963
11149,526,Geissler,1305,964
11150,526,Geissler,277,966
11151,526,Geissler,277,965
11152,526,Geissler,1301,974
11153,526,Geissler,1301,975
11154,526,Geissler,70,313
11155,526,Geissler,1296,313
11156,526,Geissler,7,314
11157,526,Geissler,1296,976
11158,526,Geissler,113,977
11159,526,Geissler,113,978
11160,526,Geissler,92,979
11161,526,Geissler,92,980
11162,526,Geissler,1307,982
11163,526,Geissler,1307,981
11164,526,Geissler,1307,983
11165,526,Geissler,1307,984
11166,526,Geissler,1307,985
11167,526,Geissler,1307,986
11168,526,Geissler,7,311
11169,526,Geissler,7,987
11170,526,Geissler,7,988
11171,526,Geissler,256,360
11172,526,Geissler,256,359
11173,526,Geissler,255,357
11174,526,Geissler,255,358
11175,526,Geissler,1204,967
11176,526,Geissler,1204,968
11177,526,Geissler,255,969
11178,526,Geissler,255,970
11179,526,Geissler,256,991
11180,526,Geissler,256,992
11181,526,Geissler,1214,993
11182,526,Geissler,1214,994
11183,526,Geissler,268,996
11184,526,Geissler,268,997
11185,526,Geissler,268,995
11186,526,Geissler,268,998
11187,526,Geissler,347,681
11188,526,Geissler,348,683
11189,526,Geissler,348,684
11190,526,Geissler,347,682
11191,526,Geissler,342,469
11192,526,Geissler,342,470
11193,526,Geissler,1234,569
11194,526,Geissler,1232,432
11195,526,Geissler,1232,430
11196,526,Geissler,1232,413
11197,526,Geissler,1232,414
11198,526,Geissler,1296,343
11199,526,Geissler,1296,344
11200,526,Geissler,1316,402
11201,526,Geissler,1316,404
11202,526,Geissler,295,571
11203,526,Geissler,293,383
11204,526,Geissler,1191,353
11205,526,Geissler,1305,354
11206,526,Geissler,374,1001
11207,526,Geissler,374,1002
11208,526,Geissler,373,1003
11209,526,Geissler,375,1004
11210,526,Geissler,375,1005
11211,526,Geissler,376,1006
11212,526,Geissler,376,1007
11213,526,Geissler,410,1008
11214,526,Geissler,410,1009
11215,526,Geissler,390,1010
11216,526,Geissler,87,1013
11217,526,Geissler,87,1017
11218,526,Geissler,389,1034
11219,526,Geissler,388,1035
11220,526,Geissler,388,1036
11221,526,Geissler,388,1037
11222,526,Geissler,410,1043
11223,526,Geissler,373,1044
11224,526,Geissler,410,1045
11225,526,Geissler,373,1051
11226,526,Geissler,351,1055
11227,526,Geissler,369,1059
11228,526,Geissler,437,1061
11229,526,Geissler,437,1062
11230,526,Geissler,437,1066
11231,526,Geissler,437,1067
11232,526,Geissler,418,1068
11233,526,Geissler,438,1069
11234,526,Geissler,438,1070
11235,526,Geissler,439,1071
11236,526,Geissler,439,1072
11237,526,Geissler,440,1074
11238,526,Geissler,440,1075
11239,526,Geissler,430,1076
11240,526,Geissler,430,1077
11241,526,Geissler,430,1078
11242,526,Geissler,279,1080
11243,526,Geissler,347,1083
11244,526,Geissler,347,1084
11245,526,Geissler,1320,1085
11246,526,Geissler,1321,1085
11247,526,Geissler,1320,1086
11248,526,Geissler,1321,1087
11249,526,Geissler,1321,1089
11250,526,Geissler,1321,1088
11251,526,Geissler,1321,1091
11252,526,Geissler,1321,1092
11253,526,Geissler,348,1093
11254,526,Geissler,348,1094
11255,526,Geissler,374,1095
11256,526,Geissler,346,1096
11257,526,Geissler,346,1097
11258,526,Geissler,346,1098
11259,526,Geissler,346,1099
11260,526,Geissler,346,1102
11261,526,Geissler,347,1103
11262,526,Geissler,347,1104
11263,526,Geissler,518,1106
11264,526,Geissler,519,1107
11265,526,Geissler,520,1108
11266,526,Geissler,39,1110
11267,526,Geissler,538,1116
11268,526,Geissler,534,1118
11269,526,Geissler,528,1120
11270,526,Geissler,528,1121
11271,526,Geissler,214,1127
11272,526,Geissler,214,1128
11273,526,Geissler,214,1129
11274,526,Geissler,213,1130
11275,526,Geissler,214,1133
11276,526,Geissler,794,1135
11277,526,Geissler,785,1136
11278,526,Geissler,795,1146
11279,526,Geissler,795,1147
11280,526,Geissler,694,1162
11281,526,Geissler,695,1163
11282,526,Geissler,692,1164
11283,526,Geissler,685,1165
11284,526,Geissler,705,1166
11285,526,Geissler,697,1167
11286,526,Geissler,685,1168
11287,526,Geissler,685,1169
11288,526,Geissler,726,1173
11289,526,Geissler,727,1174
11290,526,Geissler,727,1176
11291,526,Geissler,727,1177
11292,526,Geissler,754,1179
11293,526,Geissler,757,1180
11294,526,Geissler,757,1181
11295,526,Geissler,757,1182
11296,526,Geissler,757,1184
11297,526,Geissler,757,1185
11298,526,Geissler,757,1186
11299,526,Geissler,757,1187
11300,526,Geissler,757,1188
11301,526,Geissler,758,1191
11302,526,Geissler,774,1192
11303,526,Geissler,534,1193
11304,526,Geissler,534,1194
11305,526,Geissler,534,1195
11306,526,Geissler,534,1196
11307,526,Geissler,534,1197
11308,526,Geissler,1254,1198
11309,526,Geissler,1254,1199
11310,526,Geissler,1254,1200
11311,526,Geissler,27,1203
11312,526,Geissler,27,1204
11313,526,Geissler,517,1205
11314,526,Geissler,519,1206
11315,526,Geissler,518,1207
11316,526,Geissler,518,1208
11317,526,Geissler,517,1209
11318,526,Geissler,518,1210
11319,526,Geissler,523,1214
11320,526,Geissler,523,1215
11321,526,Geissler,1250,1201
11322,526,Geissler,1250,1202
11323,526,Geissler,540,1216
11324,526,Geissler,540,1217
11325,526,Geissler,540,1218
11326,526,Geissler,540,1219
11327,526,Geissler,540,1220
11328,526,Geissler,537,1221
11329,526,Geissler,534,1222
11330,526,Geissler,538,1223
11331,526,Geissler,542,1224
11332,526,Geissler,542,1225
11333,526,Geissler,542,1226
11334,526,Geissler,545,1227
11335,526,Geissler,545,1229
11336,526,Geissler,545,1228
11337,526,Geissler,545,1230
11338,526,Geissler,545,1231
11339,526,Geissler,39,1232
11340,526,Geissler,39,1233
11341,526,Geissler,528,1234
11342,526,Geissler,528,1235
11343,526,Geissler,1253,1236
11344,526,Geissler,1253,1237
11345,526,Geissler,549,1238
11346,526,Geissler,549,1239
11347,526,Geissler,332,1240
11348,526,Geissler,332,1241
11349,526,Geissler,332,1242
11350,526,Geissler,332,1243
11351,526,Geissler,332,1244
11352,526,Geissler,550,1245
11353,526,Geissler,550,1246
11354,526,Geissler,1256,1247
